#ite Happy	Doc	Sneezy	Bashful	Sleepy	Grumpy	Dopey	
32000	-2162.445385406225	-1122.192350477178	-1040.2530349290469	8525.609585187372	3610.310981872271	1.0	1.2988536414045271E-8	-1040.2530349290469	-1112.5387192004796
33000	-2154.54355292485	-1114.1151737140785	-1040.4283792107715	7223.607233734881	3422.8195530608914	1.0	1.8575734445489555E-8	-1040.4283792107715	-1104.5148717084398
34000	-2158.928910873372	-1118.932325054736	-1039.9965858186356	4154.613842242783	3933.2518144063793	1.0	7.737389353853637E-9	-1039.9965858186356	-1109.1930211737972
35000	-2169.5238503088585	-1129.2874626971693	-1040.2363876116895	9897.139929535679	4206.353141684785	1.0	1.1762822119366171E-8	-1040.2363876116895	-1119.4810292985037
36000	-2157.8231994029475	-1116.6330123907387	-1041.190187012209	13928.149965950955	4884.0475012951665	1.0	2.965501819234511E-8	-1041.190187012209	-1106.6772007451366
37000	-2150.666212848861	-1108.2865099421224	-1042.3797029067387	5076.524698337538	3288.4670272289745	1.0	7.529914738286472E-8	-1042.3797029067387	-1098.7262510716027
38000	-2154.569518516312	-1111.9801511940666	-1042.5893673222458	2953.191179264501	3829.168678107515	1.0	9.509165644515544E-8	-1042.5893673222458	-1102.2676661062574
39000	-2141.1825864785724	-1099.6053772542396	-1041.577209224333	8026.633106227838	3703.8936813412943	1.0	4.9332251450195337E-8	-1041.577209224333	-1089.9261552781081
40000	-2152.0443754397993	-1108.8856134066914	-1043.1587620331077	5459.124371855504	4338.653196745815	1.0	9.840649079794489E-8	-1043.1587620331077	-1099.0482120665688
41000	-2162.1309519180613	-1120.5858094975854	-1041.5451424204757	5017.487946155086	3915.102668787944	1.0	4.9081477139233044E-8	-1041.5451424204757	-1110.8511305805187
42000	-2160.782053343313	-1119.6675910200115	-1041.1144623233013	7685.243834357594	4213.271591639278	1.0	3.4420818946594374E-8	-1041.1144623233013	-1109.8595142104502
43000	-2157.081512202927	-1116.408341758435	-1040.6731704444924	9061.496620607775	4275.995482721318	1.0	2.2965560109296315E-8	-1040.6731704444924	-1106.585487458198
44000	-2169.9141057976803	-1128.7244169233506	-1041.1896888743295	9486.617646829682	3708.0543390293155	1.0	3.35737338614188E-8	-1041.1896888743295	-1119.0440722577148
45000	-2149.0718096534433	-1108.9850560241728	-1040.0867536292706	2983.095622244972	3911.741322987682	1.0	1.2287289299355177E-8	-1040.0867536292706	-1099.2512360346661
46000	-2145.365064676859	-1102.7475714840364	-1042.617493192823	4780.206194593362	3774.5548688176486	1.0	8.587985355652862E-8	-1042.617493192823	-1093.049451660332
47000	-2136.22077596624	-1095.841325492482	-1040.3794504737582	5193.370293997579	3688.45030214082	1.0	2.0635280842773575E-8	-1040.3794504737582	-1086.1662817314611
48000	-2143.8663137207395	-1103.192211636366	-1040.6741020843738	13183.918938145807	3521.9176327832133	1.0	2.1395466671620087E-8	-1040.6741020843738	-1093.5633686495541
49000	-2160.575305118302	-1118.8736953755335	-1041.7016097427684	10768.166181597755	4291.235420366757	1.0	4.4269923544642924E-8	-1041.7016097427684	-1109.0472833437746
50000	-2167.2640618777896	-1125.7091410201685	-1041.5549208576208	8620.976299397844	4127.024519497177	1.0	3.966053355593093E-8	-1041.5549208576208	-1115.9217469646749
51000	-2177.2020500612794	-1136.7837737240682	-1040.4182763372112	10375.535970415021	4266.929647242671	1.0	1.460852369447544E-8	-1040.4182763372112	-1126.9630418441366
52000	-2172.7146188782463	-1132.5535357442968	-1040.1610831339497	9162.76720403124	4993.060367011296	1.0	1.0012177382207328E-8	-1040.1610831339497	-1122.5756493590218
53000	-2171.69968253746	-1131.65024522656	-1040.0494373109	7827.067858058249	5329.4440013667245	1.0	7.857967943652802E-9	-1040.0494373109	-1121.6071609452629
54000	-2188.199245778158	-1147.6114987244644	-1040.5877470536939	9992.480804298051	5610.395846726942	1.0	1.61140842729993E-8	-1040.5877470536939	-1137.517040083004
55000	-2191.621967601246	-1148.4762249662303	-1043.1457426350155	10816.092413963188	5747.667965779199	1.0	6.768708150168645E-8	-1043.1457426350155	-1138.3575934013552
56000	-2185.623761117875	-1144.924996540957	-1040.698764576918	8398.710657837186	5146.876920241794	1.0	2.128194892562738E-8	-1040.698764576918	-1134.9167690699833
57000	-2177.468801913961	-1137.051770791747	-1040.417031122214	4041.6059570642315	4524.81829331946	1.0	1.8513830197661843E-8	-1040.417031122214	-1127.172356008073
58000	-2180.8262054068737	-1140.1968131516	-1040.6293922552734	4445.494974410897	3936.9861439075003	1.0	2.4438971408023164E-8	-1040.6293922552734	-1130.4565602955981
59000	-2183.0300090366622	-1142.4119589712259	-1040.6180500654364	6133.600429850186	4888.584574443485	1.0	2.2289977323273032E-8	-1040.6180500654364	-1132.4552187992167
60000	-2201.3163609064827	-1160.588136878127	-1040.7282240283557	8786.063854446249	5680.413509914293	1.0	1.9216608263814715E-8	-1040.7282240283557	-1150.4812754835016
61000	-2194.6208356873713	-1154.7305496515628	-1039.8902860358082	5112.486994170352	6019.557828517755	1.0	3.589682760149941E-9	-1039.8902860358082	-1144.565698481851
62000	-2200.917783633271	-1160.7249292432934	-1040.1928543899776	23838.679767954203	6125.896890077408	1.0	6.1854508102998E-9	-1040.1928543899776	-1150.5425667030486
63000	-2197.699368088446	-1157.5704368644351	-1040.1289312240112	7367.100689598508	6087.961332665062	1.0	7.714515446679418E-9	-1040.1289312240112	-1147.3942862317967
64000	-2213.24598030137	-1172.6740411373332	-1040.5719391640364	8036.551003034771	7369.701012556678	1.0	1.541927361738702E-8	-1040.5719391640364	-1162.306826636628
65000	-2222.7908917141717	-1182.5500606845667	-1040.240831029605	14502.299678770896	7950.463556898546	1.0	7.749560030779573E-9	-1040.240831029605	-1172.1069930850556
66000	-2234.391076662304	-1194.0040110591535	-1040.3870656031504	23142.38260201254	7879.521331001035	1.0	8.173078353691395E-9	-1040.3870656031504	-1183.5699065384247
67000	-2254.1955629313125	-1212.326127958711	-1041.8694349726013	9686.430731357617	9418.080065466489	1.0	3.2237690213491896E-8	-1041.8694349726013	-1201.713659342101
68000	-2238.2421942959872	-1197.788169757105	-1040.454024538882	7688.348728995077	7519.849976381443	1.0	1.2938014738370569E-8	-1040.454024538882	-1187.4007862057904
69000	-2245.1119801851555	-1205.235583039015	-1039.8763971461403	12306.833193702285	8790.516538188165	1.0	2.3506580077585716E-9	-1039.8763971461403	-1194.6920722012444
70000	-2241.199293013645	-1201.2051220679455	-1039.9941709456991	10321.011280475586	8475.530415081626	1.0	4.231918676172053E-9	-1039.9941709456991	-1190.698101467286
71000	-2234.5892722891354	-1194.2804761677294	-1040.308796121406	12153.817461407843	7585.730891112887	1.0	8.746428827179296E-9	-1040.308796121406	-1183.8843698360026
72000	-2234.8869098665755	-1193.290505720329	-1041.5964041462466	14362.51629125383	8052.29182897849	1.0	2.8553542306208328E-8	-1041.5964041462466	-1182.8347116066648
73000	-2219.507918009	-1178.5100117838217	-1040.9979062251784	17818.42532789414	6436.966301809819	1.0	1.9518600568376107E-8	-1040.9979062251784	-1168.278117062341
74000	-2213.2247953644346	-1171.774517184169	-1041.4502781802655	6672.390758093575	6136.388867429322	1.0	3.66130610955105E-8	-1041.4502781802655	-1161.5904433838673
75000	-2177.900107244699	-1136.8886213132253	-1041.0114859314735	6260.132158130513	4608.511306634644	1.0	3.0251530820918214E-8	-1041.0114859314735	-1126.990879071845
76000	-2156.438824389601	-1115.7872343043932	-1040.6515900852078	6665.613415840701	3992.2988430278097	1.0	2.5420960821350105E-8	-1040.6515900852078	-1106.033029724767
77000	-2178.1263325804157	-1137.0635503056453	-1041.0627822747704	13614.278477081263	4317.646106511468	1.0	2.532315779758095E-8	-1041.0627822747704	-1127.2310025711429
78000	-2178.131574195402	-1136.3668395859024	-1041.7647346094998	8162.002725688459	4528.489180798159	1.0	4.383150408178165E-8	-1041.7647346094998	-1126.4866138527073
79000	-2178.49828495151	-1135.6390742902913	-1042.8592106612186	23386.397229572718	4788.169221910424	1.0	4.623714889347953E-8	-1042.8592106612186	-1125.7030887967971
80000	-2178.8131266102137	-1138.0664325245116	-1040.746694085702	11765.840621974537	4084.2355967567855	1.0	1.9669943193064443E-8	-1040.746694085702	-1128.2894605746255
81000	-2160.7852475490054	-1119.967070302039	-1040.8181772469666	5593.170680127091	4648.821916423807	1.0	2.9227134296684914E-8	-1040.8181772469666	-1110.0606191023444
82000	-2174.2638289492897	-1133.28026476733	-1040.98356418196	7279.000317622305	4591.800895177667	1.0	2.91674101076573E-8	-1040.98356418196	-1123.3861551048158
83000	-2183.3315678854256	-1142.1787262774392	-1041.1528416079864	5753.916917336139	4267.145082593522	1.0	3.286894264565109E-8	-1041.1528416079864	-1132.3579439092339
84000	-2178.8687569067433	-1138.6488972827976	-1040.219859623946	6738.5340900269275	4637.4569656729045	1.0	1.1795857524309852E-8	-1040.219859623946	-1128.7448937710453
85000	-2177.0343667262428	-1136.9856347491223	-1040.0487319771205	4543.577806485997	5102.579966887627	1.0	8.329324073404251E-9	-1040.0487319771205	-1126.9860510979427
86000	-2167.126188558915	-1125.7305316594893	-1041.3956568994258	8833.97734175154	4120.779902879532	1.0	3.8156404387479514E-8	-1041.3956568994258	-1115.9446518537259
87000	-2152.03081689376	-1111.2554224406406	-1040.7753944531191	7468.176469038381	3942.76004912762	1.0	2.5224496209588526E-8	-1040.7753944531191	-1101.5137040789962
88000	-2163.24323161139	-1123.2253728285577	-1040.0178587828323	16061.637583252199	4686.3937501176315	1.0	5.12053260806772E-9	-1040.0178587828323	-1113.3108721015874
89000	-2159.808232523307	-1120.01012779719	-1039.7981047261171	19933.086357515716	4017.5039034125157	1.0	1.2842098027889333E-9	-1039.7981047261171	-1110.2496296434576
90000	-2169.617207352543	-1129.5881929947473	-1040.0290143577959	16261.098644563173	4041.3833242375117	1.0	5.067291035276112E-9	-1040.0290143577959	-1119.8217685908917
91000	-2205.213064549174	-1164.8998045990554	-1040.3132599501184	13052.307986646625	6443.004789245965	1.0	8.929039951498046E-9	-1040.3132599501184	-1154.6669722220727
92000	-2207.53322116437	-1166.3443081698092	-1041.1889129945605	22979.12669466286	6368.974724140493	1.0	1.762472940369468E-8	-1041.1889129945605	-1156.1230323035027
93000	-2190.9296336944067	-1150.70587651329	-1040.2237571811168	11265.650630090311	4989.401558023158	1.0	8.889713730646953E-9	-1040.2237571811168	-1140.7287231754692
94000	-2207.9216133967384	-1167.9831583063674	-1039.9384550903712	9184.907763229334	6397.279639652374	1.0	3.879302144382018E-9	-1039.9384550903712	-1157.757448099167
95000	-2182.195222784031	-1142.1824320444775	-1040.0127907395533	8540.323506853298	4700.118340509311	1.0	5.9670000462588794E-9	-1040.0127907395533	-1132.2650069937458
96000	-2174.9235250072447	-1134.681306045017	-1040.2422189622278	11650.412991046494	4531.997601882358	1.0	9.156722048927604E-9	-1040.2422189622278	-1124.8003058675024
97000	-2167.9478375801314	-1127.3946612759169	-1040.5531763042145	23174.074174011577	4213.8127346543315	1.0	1.3164952132356366E-8	-1040.5531763042145	-1117.5864560368789
98000	-2154.6467474923934	-1114.663380726932	-1039.9833667654614	15015.230497786259	3841.032164219648	1.0	5.499192918454354E-9	-1039.9833667654614	-1104.947802240184
99000	-2155.627144443075	-1115.746706865606	-1039.8804375774691	11644.679321598187	4931.884728771777	1.0	3.1928233330187405E-9	-1039.8804375774691	-1105.7811482891823
100000	-2153.899312032815	-1114.1629587339505	-1039.7363532988645	11101.20852623527	4511.414956021284	1.0	3.317405080604839E-10	-1039.7363532988645	-1104.2865105286633
101000	-2167.184905494585	-1127.4456032970536	-1039.7393021975317	8919.732091136057	4179.630202470253	1.0	4.123342193254016E-10	-1039.7393021975317	-1117.645543159238
102000	-2161.841312579768	-1122.1126646146035	-1039.7286479651643	9691.698282012396	4350.58046979749	1.0	1.7169012275679934E-10	-1039.7286479651643	-1112.2725179735717
103000	-2163.889261487192	-1124.148677078696	-1039.7405844084958	5211.076449367889	4371.021658389344	1.0	5.135165444634188E-10	-1039.7405844084958	-1114.3038429443068
104000	-2171.0204989630074	-1131.2791208227613	-1039.7413781402458	4128.453687021704	4317.600952864633	1.0	5.62944555582613E-10	-1039.7413781402458	-1121.446583546245
105000	-2160.7080451364245	-1120.9555135649064	-1039.7525315715184	5659.38548198216	4294.765555920595	1.0	8.406566033913062E-10	-1039.7525315715184	-1111.1282792328093
106000	-2162.0256476174945	-1122.242917574079	-1039.7827300434153	4938.724271276528	4462.748080830309	1.0	1.5992263922282956E-9	-1039.7827300434153	-1112.3773154726746
107000	-2162.4834225652476	-1122.7377576426172	-1039.7456649226306	5033.5683561569285	3759.8981066909832	1.0	6.429502046754014E-10	-1039.7456649226306	-1113.0435284213659
108000	-2146.744575529072	-1106.9324376313712	-1039.812137897701	12187.673033418345	4128.419951668254	1.0	1.865350681904667E-9	-1039.812137897701	-1097.1447055123874
109000	-2139.916686108947	-1100.1673954997132	-1039.7492906092339	21040.78059954405	3792.3855600948	1.0	4.703155517896256E-10	-1039.7492906092339	-1090.464562879748
110000	-2137.462752295093	-1097.7284500466928	-1039.7343022484006	9289.723006776534	3314.0459733629114	1.0	3.2071557136670665E-10	-1039.7343022484006	-1088.1604428918145
111000	-2155.272636848317	-1115.5423811608598	-1039.730255687457	10530.863024036222	3501.3918889651877	1.0	2.06228006995501E-10	-1039.730255687457	-1105.9193832253568
112000	-2144.284593938352	-1104.558095604115	-1039.726498334237	5334.510767882585	3572.5420272003953	1.0	1.7188592716038341E-10	-1039.726498334237	-1094.9149808457744
113000	-2137.008627996091	-1097.2762742412415	-1039.7323537548496	8789.81470456519	3717.7379093366176	1.0	2.9937283851429486E-10	-1039.7323537548496	-1087.5933214833044
114000	-2139.6615978591	-1099.9395586003604	-1039.7220392587396	3684.6161012528855	3342.838124309863	1.0	4.138385514238347E-11	-1039.7220392587396	-1090.3629010528762
115000	-2161.567383730417	-1121.845987379864	-1039.721396350553	14382.666925837322	3967.1286739228312	1.0	1.2549069873857857E-11	-1039.721396350553	-1112.0981074392785
116000	-2167.674572582844	-1127.9533033772898	-1039.721269205554	11856.93394202148	4131.884809962164	1.0	1.058648055905905E-11	-1039.721269205554	-1118.1647323404702
117000	-2182.4790140812283	-1142.7578900976516	-1039.7211239835767	6854.730383214284	6158.4052610407925	1.0	8.11486648791072E-12	-1039.7211239835767	-1132.5702348763166
118000	-2164.7425040475346	-1125.0216553654457	-1039.7208486820887	7659.98715490725	4729.664664550446	1.0	1.7958641035631049E-12	-1039.7208486820887	-1115.097963697398
119000	-2168.0260749383956	-1128.3052617005553	-1039.7208132378403	8684.122491660324	4489.169393108947	1.0	8.729674430309064E-13	-1039.7208132378403	-1118.4337566428119
120000	-2174.234733508203	-1134.513946376585	-1039.7207871316182	8339.479649034665	4557.843288576427	1.0	3.371000876157358E-13	-1039.7207871316182	-1124.6272594644713
121000	-2177.0825426684423	-1137.3617496566717	-1039.7207930117706	14078.574105957628	4284.686951862821	1.0	4.062922267310426E-13	-1039.7207930117706	-1127.5368648005312
122000	-2186.6492469692284	-1146.928461377221	-1039.7207855920074	20252.580467634372	5234.480062405744	1.0	2.2629404941414047E-13	-1039.7207855920074	-1136.9033564938322
123000	-2205.105642494188	-1165.3848614331573	-1039.720781061031	19898.390172228603	6265.703016266424	1.0	1.539985319778459E-13	-1039.720781061031	-1155.179933274313
124000	-2203.5806953569354	-1163.859921853958	-1039.7207735029772	9253.351128674181	5629.41436263746	1.0	5.035215857651818E-14	-1039.7207735029772	-1153.7620790745618
125000	-2218.6976533429747	-1178.9768777721788	-1039.720775570796	17850.221173029968	6475.50975973361	1.0	6.382694764962812E-14	-1039.720775570796	-1168.739013076819
126000	-2213.7815048708117	-1174.0607274913475	-1039.720777379464	11118.277346331297	6634.230815777126	1.0	1.0548852744180735E-13	-1039.720777379464	-1163.7986473950752
127000	-2197.8246725073354	-1158.103892495757	-1039.7207800115784	6933.48433303808	6074.364876133341	1.0	1.7903847820619322E-13	-1039.7207800115784	-1147.9299776956334
128000	-2195.1004408176304	-1155.3796652721592	-1039.720775545471	21593.76348874171	5644.48524874577	1.0	6.534983588718547E-14	-1039.720775545471	-1145.2791489023275
129000	-2190.395050071377	-1150.674273867497	-1039.72077620388	12127.532440322617	5815.465160078336	1.0	9.673551299647644E-14	-1039.72077620388	-1140.54391572809
130000	-2185.1265539290353	-1145.4057812289875	-1039.7207727000477	13653.9147643286	6129.841230894239	1.0	3.1547947095365116E-14	-1039.7207727000477	-1135.2227750162174
131000	-2194.44598388515	-1154.7252118992299	-1039.7207719859202	12743.04295250191	5098.8651124606085	1.0	1.8723668282090753E-14	-1039.7207719859202	-1144.72635654773
132000	-2207.1932282804873	-1167.4724543100426	-1039.7207739704445	5726.975500530161	7205.468376955304	1.0	6.503165200408013E-14	-1039.7207739704445	-1157.127776711992
133000	-2209.3760606613787	-1169.655282749045	-1039.7207779123337	4944.162930748186	6647.740425332326	1.0	1.5260550481833893E-13	-1039.7207779123337	-1159.3911683742808
134000	-2218.1346388835286	-1178.413862915834	-1039.7207759676946	6803.521711060227	6879.850479789818	1.0	1.054709742340312E-13	-1039.7207759676946	-1168.1154286332126
135000	-2210.629344769744	-1170.9085654644573	-1039.7207793052867	6938.644485127694	6834.874586199991	1.0	1.7304801742035366E-13	-1039.7207793052867	-1160.6166899797124
136000	-2225.9178054987688	-1186.1970093704692	-1039.7207961282998	8420.413326147782	7181.420386678133	1.0	4.4912643302442094E-13	-1039.7207961282998	-1175.8556748180304
137000	-2237.8639436022686	-1198.1429113285567	-1039.7210322737121	10060.058323787716	8364.194479054288	1.0	4.1735054481899926E-12	-1039.7210322737121	-1187.6491139318402
138000	-2242.694592032225	-1202.9725331650811	-1039.722058867144	5816.695577932351	9007.631447696367	1.0	2.265413749269852E-11	-1039.722058867144	-1192.4046236449078
139000	-2253.21052346092	-1213.4871360810569	-1039.7233873798627	13126.413724264721	8518.190765390853	1.0	3.600510407999718E-11	-1039.7233873798627	-1202.9750947507443
140000	-2269.7146174698737	-1229.9914824880966	-1039.7231349817769	5760.388029995482	10839.677475866547	1.0	3.616064638760773E-11	-1039.7231349817769	-1219.2384318821755
141000	-2272.9680196961745	-1233.2449728872223	-1039.7230468089524	10087.069552697016	11736.0485469199	1.0	3.0592404164730446E-11	-1039.7230468089524	-1222.4124703463076
142000	-2284.0693233955385	-1244.295523586934	-1039.7737998086045	15054.846522625387	11526.587522100188	1.0	6.274467528775495E-10	-1039.7737998086045	-1233.481029898084
143000	-2276.994461237856	-1237.0616962351967	-1039.932765002659	8934.85762682199	9951.398555620015	1.0	2.742034261251382E-9	-1039.932765002659	-1226.394145772049
144000	-2280.070214468583	-1240.0309616534907	-1040.0392528150924	8354.648970551765	11523.442443109245	1.0	4.3711059840278874E-9	-1040.0392528150924	-1229.2167408561743
145000	-2285.5332773831674	-1245.4488132543333	-1040.084464128834	19041.472316155603	12486.936566436752	1.0	4.011261913283013E-9	-1040.084464128834	-1234.5542928676805
146000	-2292.0241150495062	-1250.952672757409	-1041.0714422920973	8996.074378404257	10835.022488186025	1.0	1.6331360117252718E-8	-1041.0714422920973	-1240.2000516834084
147000	-2299.85312466664	-1256.969625984846	-1042.883498681794	17115.569484075095	12923.456612840035	1.0	3.118407410583019E-8	-1042.883498681794	-1246.0407446190795
148000	-2291.5289322914687	-1251.1613015236337	-1040.3676307678347	33234.06923595746	14926.395279426968	1.0	5.264938924313863E-9	-1040.3676307678347	-1240.0883330191648
149000	-2294.054698184806	-1252.9809963173157	-1041.0737018674904	17212.240699682578	14786.01109070681	1.0	1.239338167997656E-8	-1041.0737018674904	-1241.9174774165983
150000	-2285.4893651365874	-1243.4165629930433	-1042.0728021435443	14361.331900634059	12152.599109655977	1.0	2.3291515632141223E-8	-1042.0728021435443	-1232.5491825641427
151000	-2298.619331435786	-1255.3229271717087	-1043.2964042640776	8403.379004917084	12067.244328137458	1.0	4.2917187000188044E-8	-1043.2964042640776	-1244.4625951066923
152000	-2325.4238806108788	-1284.7902649781186	-1040.6336156327604	45684.06359846882	18317.6403185435	1.0	5.828527962994278E-9	-1040.6336156327604	-1273.5125630672403
153000	-2319.2408621625673	-1277.8650558992756	-1041.375806263292	16252.75070577065	14252.100129761668	1.0	1.5398468559145242E-8	-1041.375806263292	-1266.8383142623918
154000	-2313.2818919568517	-1269.1766934495033	-1044.1051985073486	29165.586683580335	14411.23344420395	1.0	3.7228279457631414E-8	-1044.1051985073486	-1258.1388480832484
155000	-2298.6219722295527	-1255.5137524033012	-1043.1082198262518	9666.019605146776	14001.882059230162	1.0	4.123934160244176E-8	-1043.1082198262518	-1244.504723286418
156000	-2301.663593988854	-1258.9834019228933	-1042.6801920659605	9034.894192639147	12939.358668188464	1.0	3.5425753016063245E-8	-1042.6801920659605	-1248.0532908335115
157000	-2291.6948454393187	-1251.0825921160526	-1040.6122533232663	6431.095029540684	12648.989305968818	1.0	1.1812830601175555E-8	-1040.6122533232663	-1240.1751774373313
158000	-2287.50710989424	-1246.379534057723	-1041.127575836517	9679.44812778996	12541.386770214942	1.0	1.746160461884805E-8	-1041.127575836517	-1235.4806625773952
159000	-2271.5259806762933	-1230.1956459256537	-1041.3303347506398	8541.475784349208	8756.247054076919	1.0	2.2138461813868243E-8	-1041.3303347506398	-1219.6560411674861
160000	-2272.0831851864596	-1232.233849327026	-1039.8493358594333	5765.594232282815	10564.934293657243	1.0	1.871441838448608E-9	-1039.8493358594333	-1221.5064715317233
161000	-2269.399702773867	-1229.490843272575	-1039.908859501292	13196.442237175163	11772.747149331359	1.0	2.278338891557715E-9	-1039.908859501292	-1218.6552186123738
162000	-2266.606872980393	-1226.4372666076836	-1040.1696063727093	14459.852647959737	10188.615384534687	1.0	5.579863293214611E-9	-1040.1696063727093	-1215.74615828601
163000	-2267.1576775148715	-1226.816873259844	-1040.3408042550277	12037.349463852031	10545.872785669628	1.0	8.024017096307712E-9	-1040.3408042550277	-1216.0913013181114
164000	-2254.6681646157067	-1213.8854538272753	-1040.7827107884311	9136.371190628422	11284.125348587979	1.0	1.544752942060259E-8	-1040.7827107884311	-1203.092219562172
165000	-2253.7880520294057	-1211.9099399245608	-1041.878112104845	17402.38815308826	9483.41853887946	1.0	2.6676366181086827E-8	-1041.878112104845	-1201.2905577044282
166000	-2246.861347558648	-1204.911982695462	-1041.949364863186	12454.735388078407	8996.024964780061	1.0	3.141244496355464E-8	-1041.949364863186	-1194.34536252277
